om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,mt
761172,2024,06,16,2024-06-16,15:45:00,3,IL,17,0,52.0000,0,0,0,0,42.2200,-88.3800,42.2200,-88.3800,0,0,0,0,0,111,0,0,0,EG
761173,2024,06,16,2024-06-16,15:55:00,3,LA,22,0,50.0000,0,0,10000,0,31.2700,-92.5000,31.2700,-92.5000,0,0,0,0,0,79,0,0,0,EG
761174,2024,06,16,2024-06-16,16:06:00,3,IL,17,0,52.0000,0,0,0,0,41.7000,-88.0700,41.7000,-88.0700,0,0,0,0,0,197,0,0,0,EG
761175,2024,06,16,2024-06-16,16:15:00,3,IL,17,0,52.0000,0,0,0,0,41.9699,-87.7675,41.9699,-87.7675,0,0,0,0,0,31,0,0,0,EG
761176,2024,06,16,2024-06-16,16:25:00,3,IL,17,0,52.0000,0,0,0,0,41.9000,-87.7400,41.9000,-87.7400,0,0,0,0,0,31,0,0,0,EG
761177,2024,06,16,2024-06-16,16:45:00,3,IL,17,0,52.0000,0,0,0,0,41.7341,-87.6049,41.7341,-87.6049,0,0,0,0,0,31,0,0,0,EG
761178,2024,06,16,2024-06-16,17:12:00,3,TN,47,0,43.0000,0,0,5000,0,36.0000,-86.7900,36.0000,-86.7900,0,0,0,0,0,187,0,0,0,EG
761179,2024,06,16,2024-06-16,17:30:00,3,GA,13,0,50.0000,0,0,2000,0,30.6800,-83.6600,30.6800,-83.6600,0,0,0,0,0,27,0,0,0,EG
761180,2024,06,16,2024-06-16,17:30:00,3,AL,01,0,39.0000,0,0,1000,0,33.2133,-87.5536,33.2394,-87.5604,0,0,0,0,0,125,0,0,0,EG
761181,2024,06,16,2024-06-16,19:05:00,3,MI,26,0,52.0000,0,0,10000,0,41.9500,-86.3400,41.9500,-86.3400,0,0,0,0,0,21,0,0,0,EG
761182,2024,06,16,2024-06-16,19:20:00,3,MI,26,0,52.0000,2,0,20000,0,41.9400,-85.6300,41.9400,-85.6300,0,0,0,0,0,149,0,0,0,EG
761183,2024,06,16,2024-06-16,20:12:00,3,MI,26,0,52.0000,0,0,10000,0,41.9400,-85.8000,41.9400,-85.8000,0,0,0,0,0,27,0,0,0,EG
761184,2024,06,16,2024-06-16,20:15:00,3,MI,26,0,66.0000,0,0,250000,0,42.2700,-85.5400,42.2700,-85.5400,0,0,0,0,0,77,0,0,0,MG
761185,2024,06,16,2024-06-16,20:55:00,3,MI,26,0,52.0000,0,0,200000,0,42.3200,-85.1800,42.3200,-85.1800,0,0,0,0,0,25,0,0,0,EG
761186,2024,06,16,2024-06-16,21:00:00,3,IN,18,0,52.0000,0,0,1000,0,41.5400,-86.4000,41.5400,-86.4000,0,0,0,0,0,141,0,0,0,EG
761187,2024,06,16,2024-06-16,21:00:00,3,MI,26,0,52.0000,0,0,200000,0,42.1800,-85.8500,42.1800,-85.8500,0,0,0,0,0,159,0,0,0,EG
761188,2024,06,16,2024-06-16,21:15:00,3,MI,26,0,52.0000,0,0,200000,0,42.2400,-85.5800,42.2400,-85.5800,0,0,0,0,0,77,0,0,0,EG
761189,2024,06,16,2024-06-16,22:02:00,3,MI,26,0,52.0000,0,0,50000,0,42.1700,-85.2600,42.1700,-85.2600,0,0,0,0,0,25,0,0,0,EG
761190,2024,06,16,2024-06-16,23:15:00,3,NE,31,0,70.0000,0,0,15000,0,41.3000,-101.9400,41.3000,-101.9400,0,0,0,0,0,101,0,0,0,EG
761191,2024,06,16,2024-06-16,23:37:00,3,IN,18,0,52.0000,0,0,5000,0,41.6400,-86.2300,41.6400,-86.2300,0,0,0,0,0,141,0,0,0,EG
761192,2024,06,16,2024-06-16,23:40:00,3,IN,18,0,52.0000,0,0,5000,0,41.6600,-86.1600,41.6600,-86.1600,0,0,0,0,0,141,0,0,0,EG
761193,2024,06,16,2024-06-16,23:42:00,3,IN,18,0,52.0000,0,0,20000,0,41.6600,-86.1700,41.6600,-86.1700,0,0,0,0,0,141,0,0,0,EG
761194,2024,06,17,2024-06-17,00:00:00,3,NE,31,0,78.0000,0,0,0,0,42.2600,-101.3300,42.2600,-101.3300,0,0,0,0,0,31,0,0,0,EG
761195,2024,06,17,2024-06-17,00:49:00,3,MN,27,0,65.0000,0,0,0,4000,43.5146,-96.0248,43.5146,-96.0248,0,0,0,0,0,105,0,0,0,EG
761196,2024,06,17,2024-06-17,01:15:00,3,MN,27,0,63.0000,0,0,0,0,43.6400,-95.7700,43.6400,-95.7700,0,0,0,0,0,105,0,0,0,MG
761197,2024,06,17,2024-06-17,01:25:00,3,IA,19,0,52.0000,0,0,0,0,43.0000,-96.0800,43.0000,-96.0800,0,0,0,0,0,167,0,0,0,MG
761198,2024,06,17,2024-06-17,01:25:00,3,IA,19,0,51.0000,0,0,0,0,43.4300,-95.7100,43.4300,-95.7100,0,0,0,0,0,143,0,0,0,MG
761199,2024,06,17,2024-06-17,01:45:00,3,MN,27,0,65.0000,0,0,0,0,43.7100,-95.3200,43.7100,-95.3200,0,0,0,0,0,63,0,0,0,EG
761200,2024,06,17,2024-06-17,01:50:00,3,MN,27,0,65.0000,0,0,0,0,43.7400,-95.3000,43.7400,-95.3000,0,0,0,0,0,63,0,0,0,EG
761201,2024,06,17,2024-06-17,01:56:00,3,IA,19,0,51.0000,0,0,0,0,43.4400,-95.3300,43.4400,-95.3300,0,0,0,0,0,59,0,0,0,MG
761202,2024,06,17,2024-06-17,01:59:00,3,IA,19,0,61.0000,0,0,0,0,43.4500,-95.3200,43.4500,-95.3200,0,0,0,0,0,59,0,0,0,EG
761203,2024,06,17,2024-06-17,02:02:00,3,IA,19,0,65.0000,0,0,0,0,43.4100,-95.1400,43.4100,-95.1400,0,0,0,0,0,59,0,0,0,EG
761204,2024,06,17,2024-06-17,02:07:00,3,IA,19,0,52.0000,0,0,0,0,43.4600,-95.0900,43.4600,-95.0900,0,0,0,0,0,59,0,0,0,MG
761205,2024,06,17,2024-06-17,02:31:00,3,IA,19,0,50.0000,0,0,0,0,43.4100,-94.7500,43.4100,-94.7500,0,0,0,0,0,63,0,0,0,MG
761206,2024,06,17,2024-06-17,02:36:00,3,MN,27,0,55.0000,0,0,0,0,43.8051,-94.8373,43.8051,-94.8373,0,0,0,0,0,91,0,0,0,MG
761207,2024,06,17,2024-06-17,02:37:00,3,IA,19,0,52.0000,0,0,0,0,43.4100,-94.7500,43.4100,-94.7500,0,0,0,0,0,63,0,0,0,MG
761208,2024,06,17,2024-06-17,02:55:00,3,MN,27,0,54.0000,0,0,0,0,43.6787,-94.6180,43.6787,-94.6180,0,0,0,0,0,91,0,0,0,MG
761209,2024,06,17,2024-06-17,03:01:00,3,MN,27,0,52.0000,0,0,0,0,43.6001,-94.4700,43.6001,-94.4700,0,0,0,0,0,91,0,0,0,EG
761210,2024,06,17,2024-06-17,03:03:00,3,MN,27,0,58.0000,0,0,0,0,43.6303,-94.4188,43.6303,-94.4188,0,0,0,0,0,91,0,0,0,MG
761211,2024,06,17,2024-06-17,03:15:00,3,MN,27,0,54.0000,0,0,0,0,43.6787,-94.6180,43.6787,-94.6180,0,0,0,0,0,91,0,0,0,MG
761212,2024,06,17,2024-06-17,03:30:00,3,IA,19,0,55.0000,0,0,0,0,43.4200,-94.1600,43.4200,-94.1600,0,0,0,0,0,109,0,0,0,EG
761213,2024,06,17,2024-06-17,03:45:00,3,MN,27,0,51.0000,0,0,0,0,43.8946,-93.9209,43.8946,-93.9209,0,0,0,0,0,13,0,0,0,MG
761214,2024,06,17,2024-06-17,03:45:00,3,IA,19,0,59.0000,0,0,0,0,43.4300,-93.8300,43.4300,-93.8300,0,0,0,0,0,189,0,0,0,MG
761215,2024,06,17,2024-06-17,04:25:00,3,MN,27,0,52.0000,0,0,0,0,43.8688,-93.4821,43.8688,-93.4821,0,0,0,0,0,161,0,0,0,EG
761216,2024,06,17,2024-06-17,05:10:00,3,MN,27,0,53.0000,0,0,0,0,44.0200,-92.8200,44.0200,-92.8200,0,0,0,0,0,39,0,0,0,MG
761217,2024,06,17,2024-06-17,05:25:00,3,MN,27,0,50.0000,0,0,0,10000,44.0400,-92.5200,44.0400,-92.5200,0,0,0,0,0,109,0,0,0,EG
761218,2024,06,17,2024-06-17,05:30:00,3,MN,27,0,54.0000,0,0,15000,1000,44.0400,-92.4600,44.0400,-92.4600,0,0,0,0,0,109,0,0,0,MG
761219,2024,06,17,2024-06-17,05:35:00,3,MN,27,0,53.0000,0,0,0,0,44.0200,-92.4800,44.0200,-92.4800,0,0,0,0,0,109,0,0,0,MG
761220,2024,06,17,2024-06-17,05:42:00,3,MN,27,0,50.0000,0,0,0,5000,44.1300,-92.2600,44.1300,-92.2600,0,0,0,0,0,157,0,0,0,EG
761221,2024,06,17,2024-06-17,07:04:00,3,WI,55,0,50.0000,0,0,0,10000,44.5006,-91.2386,44.5006,-91.2386,0,0,0,0,0,121,0,0,0,EG
761222,2024,06,17,2024-06-17,07:43:00,3,WI,55,0,60.0000,0,0,60000,0,44.9600,-90.8400,44.9600,-90.8400,0,0,0,0,0,19,0,0,0,EG
761223,2024,06,17,2024-06-17,08:03:00,3,WI,55,0,60.0000,0,0,105000,40000,45.0700,-90.5600,45.0700,-90.5600,0,0,0,0,0,119,0,0,0,EG
761224,2024,06,17,2024-06-17,08:15:00,3,WI,55,0,52.0000,0,0,0,0,45.4600,-89.7300,45.4600,-89.7300,0,0,0,0,0,69,0,0,0,EG
761225,2024,06,17,2024-06-17,08:15:00,3,WI,55,0,52.0000,0,0,0,0,45.4700,-89.8200,45.4700,-89.8200,0,0,0,0,0,69,0,0,0,MG
761226,2024,06,17,2024-06-17,08:18:00,3,WI,55,0,52.0000,0,0,0,0,45.0200,-89.9600,45.0200,-89.9600,0,0,0,0,0,73,0,0,0,EG
761227,2024,06,17,2024-06-17,08:30:00,3,WI,55,0,52.0000,0,0,0,0,45.4800,-89.5000,45.4800,-89.5000,0,0,0,0,0,69,0,0,0,EG
761228,2024,06,17,2024-06-17,09:20:00,3,WI,55,0,52.0000,0,0,0,0,45.5800,-89.1600,45.5800,-89.1600,0,0,0,0,0,85,0,0,0,EG
761229,2024,06,17,2024-06-17,09:28:00,3,WI,55,0,52.0000,0,0,0,0,45.5600,-88.9400,45.5600,-88.9400,0,0,0,0,0,41,0,0,0,EG
761230,2024,06,17,2024-06-17,10:38:00,3,MI,26,0,52.0000,0,0,500,0,45.7600,-87.9200,45.7600,-87.9200,0,0,0,0,0,43,0,0,0,EG
761231,2024,06,17,2024-06-17,11:00:00,3,MI,26,0,52.0000,0,0,2000,0,46.3913,-87.2499,46.3913,-87.2499,0,0,0,0,0,103,0,0,0,EG
761232,2024,06,17,2024-06-17,11:05:00,3,OH,39,0,55.0000,0,0,0,0,41.1589,-83.4106,41.1589,-83.4106,0,0,0,0,0,147,0,0,0,EG
761233,2024,06,17,2024-06-17,11:24:00,3,MI,26,0,52.0000,0,0,1000,0,45.9500,-87.2200,45.9500,-87.2200,0,0,0,0,0,41,0,0,0,EG
761234,2024,06,17,2024-06-17,11:46:00,3,OH,39,0,60.0000,0,0,0,0,41.1180,-81.4251,41.1180,-81.4251,0,0,0,0,0,153,0,0,0,EG
761235,2024,06,17,2024-06-17,11:47:00,3,OH,39,0,55.0000,0,0,0,0,41.1180,-81.4210,41.1180,-81.4210,0,0,0,0,0,153,0,0,0,EG
761236,2024,06,17,2024-06-17,11:47:00,3,OH,39,0,60.0000,0,0,0,0,41.1175,-81.4153,41.1175,-81.4153,0,0,0,0,0,153,0,0,0,EG
761237,2024,06,17,2024-06-17,11:52:00,3,OH,39,0,55.0000,0,0,1500,0,41.1536,-81.3553,41.1536,-81.3553,0,0,0,0,0,133,0,0,0,EG
761238,2024,06,17,2024-06-17,12:01:00,3,OH,39,0,55.0000,0,0,0,0,40.8159,-81.6011,40.8159,-81.6011,0,0,0,0,0,151,0,0,0,EG
761239,2024,06,17,2024-06-17,12:02:00,3,OH,39,0,55.0000,0,0,0,0,40.7808,-81.6074,40.7808,-81.6074,0,0,0,0,0,153,0,0,0,EG
761240,2024,06,17,2024-06-17,12:06:00,3,OH,39,0,55.0000,0,0,0,0,40.7974,-81.5882,40.7974,-81.5882,0,0,0,0,0,151,0,0,0,EG
761241,2024,06,17,2024-06-17,12:06:00,3,OH,39,0,55.0000,0,0,0,0,41.1555,-81.2576,41.1555,-81.2576,0,0,0,0,0,133,0,0,0,EG
761242,2024,06,17,2024-06-17,12:09:00,3,OH,39,0,55.0000,0,0,20000,0,41.1575,-81.2434,41.1575,-81.2434,0,0,0,0,0,133,0,0,0,EG
761243,2024,06,17,2024-06-17,12:24:00,3,OH,39,0,50.0000,0,0,1000,0,39.4400,-84.0200,39.4400,-84.0200,0,0,0,0,0,165,0,0,0,EG
761244,2024,06,17,2024-06-17,12:24:00,3,OH,39,0,50.0000,0,0,1000,0,39.4200,-84.0000,39.4200,-84.0000,0,0,0,0,0,165,0,0,0,EG
761245,2024,06,17,2024-06-17,12:25:00,3,MI,26,0,65.0000,0,0,5000,0,46.0000,-86.0200,46.0000,-86.0200,0,0,0,0,0,153,0,0,0,EG
761246,2024,06,17,2024-06-17,12:29:00,3,MI,26,0,50.0000,0,0,0,0,45.9700,-86.2000,45.9700,-86.2000,0,0,0,0,0,153,0,0,0,MG
761247,2024,06,17,2024-06-17,12:29:00,3,MI,26,0,56.0000,0,0,3000,0,45.9900,-86.2900,45.9900,-86.2900,0,0,0,0,0,153,0,0,0,EG
761248,2024,06,17,2024-06-17,12:41:00,3,OH,39,0,50.0000,0,0,1000,0,39.4900,-83.6200,39.4900,-83.6200,0,0,0,0,0,27,0,0,0,EG
761249,2024,06,17,2024-06-17,12:41:00,3,OH,39,0,50.0000,0,0,2000,0,39.4300,-83.9800,39.4300,-83.9800,0,0,0,0,0,27,0,0,0,EG
761250,2024,06,17,2024-06-17,12:42:00,3,NY,36,0,51.0000,0,0,2000,0,42.5300,-78.4300,42.5300,-78.4300,0,0,0,0,0,121,0,0,0,EG
761251,2024,06,17,2024-06-17,12:45:00,3,PA,42,0,50.0000,0,0,0,0,40.7500,-79.5300,40.7500,-79.5300,0,0,0,0,0,5,0,0,0,EG
761252,2024,06,17,2024-06-17,12:49:00,3,OH,39,0,55.0000,0,0,0,0,41.2658,-80.8801,41.2658,-80.8801,0,0,0,0,0,155,0,0,0,EG
761253,2024,06,17,2024-06-17,13:03:00,3,NC,37,0,40.0000,1,0,1000,0,35.4600,-83.3500,35.4600,-83.3500,0,0,0,0,0,99,0,0,0,EG
761254,2024,06,17,2024-06-17,13:04:00,3,OH,39,0,50.0000,0,0,500,0,39.7100,-84.1900,39.7100,-84.1900,0,0,0,0,0,113,0,0,0,EG
761255,2024,06,17,2024-06-17,13:05:00,3,OH,39,0,50.0000,0,0,0,0,40.8300,-80.9000,40.8300,-80.9000,0,0,0,0,0,29,0,0,0,EG
761256,2024,06,17,2024-06-17,13:05:00,3,NY,36,0,51.0000,0,0,2000,0,42.5800,-78.2500,42.5800,-78.2500,0,0,0,0,0,121,0,0,0,EG
761257,2024,06,17,2024-06-17,13:05:00,3,OH,39,0,50.0000,0,0,0,0,40.7600,-80.9400,40.7600,-80.9400,0,0,0,0,0,29,0,0,0,EG
761258,2024,06,17,2024-06-17,13:06:00,3,OH,39,0,50.0000,0,0,250,0,39.5300,-83.3800,39.5300,-83.3800,0,0,0,0,0,47,0,0,0,EG
761259,2024,06,17,2024-06-17,13:06:00,3,OH,39,0,50.0000,0,0,500,0,39.7300,-84.2000,39.7300,-84.2000,0,0,0,0,0,113,0,0,0,EG
761260,2024,06,17,2024-06-17,13:08:00,3,OH,39,0,55.0000,0,0,0,0,41.3295,-80.7240,41.3295,-80.7240,0,0,0,0,0,155,0,0,0,EG
761261,2024,06,17,2024-06-17,13:13:00,3,OH,39,0,60.0000,0,0,0,0,41.1249,-80.6531,41.1249,-80.6531,0,0,0,0,0,99,0,0,0,EG
761262,2024,06,17,2024-06-17,13:13:00,3,OH,39,0,50.0000,0,0,4000,0,38.9900,-83.3800,38.9900,-83.3800,0,0,0,0,0,1,0,0,0,EG
761263,2024,06,17,2024-06-17,13:15:00,3,OH,39,0,60.0000,0,0,0,0,41.1488,-80.6916,41.1488,-80.6916,0,0,0,0,0,155,0,0,0,EG
761264,2024,06,17,2024-06-17,13:17:00,3,OH,39,0,55.0000,0,0,0,0,41.1516,-80.6337,41.1516,-80.6337,0,0,0,0,0,155,0,0,0,EG
761265,2024,06,17,2024-06-17,13:22:00,3,OH,39,0,55.0000,0,0,0,0,41.1588,-80.5693,41.1588,-80.5693,0,0,0,0,0,155,0,0,0,EG
761266,2024,06,17,2024-06-17,13:30:00,3,NY,36,0,51.0000,0,0,2000,0,42.7100,-77.8800,42.7100,-77.8800,0,0,0,0,0,51,0,0,0,EG
761267,2024,06,17,2024-06-17,13:30:00,3,NY,36,0,51.0000,0,0,2000,0,42.7700,-77.9000,42.7700,-77.9000,0,0,0,0,0,51,0,0,0,EG
761268,2024,06,17,2024-06-17,13:35:00,3,OH,39,0,50.0000,0,0,0,0,40.7600,-80.9400,40.7600,-80.9400,0,0,0,0,0,29,0,0,0,EG
761269,2024,06,17,2024-06-17,13:35:00,3,PA,42,0,50.0000,0,0,0,0,41.2600,-80.4800,41.2600,-80.4800,0,0,0,0,0,85,0,0,0,EG
761270,2024,06,17,2024-06-17,13:35:00,3,PA,42,0,50.0000,0,0,0,0,41.2100,-80.4800,41.2100,-80.4800,0,0,0,0,0,85,0,0,0,EG
761271,2024,06,17,2024-06-17,13:35:00,3,OH,39,0,50.0000,0,0,0,0,40.8300,-80.9000,40.8300,-80.9000,0,0,0,0,0,29,0,0,0,EG
761272,2024,06,17,2024-06-17,13:41:00,3,PA,42,0,50.0000,0,0,0,0,41.1700,-80.4600,41.1700,-80.4600,0,0,0,0,0,85,0,0,0,EG
761273,2024,06,17,2024-06-17,13:45:00,3,NY,36,0,51.0000,0,0,2000,0,42.8000,-77.8200,42.8000,-77.8200,0,0,0,0,0,51,0,0,0,EG
761274,2024,06,17,2024-06-17,13:45:00,3,NY,36,0,51.0000,0,0,2000,0,42.6700,-77.7700,42.6700,-77.7700,0,0,0,0,0,51,0,0,0,EG
761275,2024,06,17,2024-06-17,13:48:00,3,OH,39,0,50.0000,0,0,1000,0,39.7400,-82.9500,39.7400,-82.9500,0,0,0,0,0,129,0,0,0,EG
761276,2024,06,17,2024-06-17,13:50:00,3,NY,36,0,51.0000,0,0,1500,0,42.7791,-77.7258,42.7791,-77.7258,0,0,0,0,0,51,0,0,0,EG
761277,2024,06,17,2024-06-17,13:53:00,3,OH,39,0,50.0000,0,0,0,0,40.0200,-82.0900,40.0200,-82.0900,0,0,0,0,0,119,0,0,0,EG
761278,2024,06,17,2024-06-17,13:59:00,3,NY,36,0,51.0000,0,0,1500,0,42.7768,-77.5193,42.7768,-77.5193,0,0,0,0,0,69,0,0,0,EG
761279,2024,06,17,2024-06-17,14:02:00,3,NY,36,0,51.0000,0,0,1500,0,42.6713,-77.5637,42.6713,-77.5637,0,0,0,0,0,69,0,0,0,EG
761280,2024,06,17,2024-06-17,14:05:00,3,NY,36,0,51.0000,0,0,1500,0,42.8265,-77.5730,42.8265,-77.5730,0,0,0,0,0,69,0,0,0,EG
761281,2024,06,17,2024-06-17,14:06:00,3,PA,42,0,50.0000,0,0,0,0,41.2800,-80.3000,41.2800,-80.3000,0,0,0,0,0,85,0,0,0,EG
761282,2024,06,17,2024-06-17,14:07:00,3,OH,39,0,55.0000,0,0,0,0,41.6432,-80.7803,41.6432,-80.7803,0,0,0,0,0,7,0,0,0,EG
761283,2024,06,17,2024-06-17,14:14:00,3,NY,36,0,51.0000,0,0,1500,0,42.8173,-77.3281,42.8173,-77.3281,0,0,0,0,0,69,0,0,0,EG
761284,2024,06,17,2024-06-17,14:15:00,3,OH,39,0,50.0000,0,0,3000,0,39.3800,-82.8300,39.3800,-82.8300,0,0,0,0,0,141,0,0,0,EG
761285,2024,06,17,2024-06-17,14:26:00,3,NY,36,0,51.0000,0,0,0,0,42.8690,-77.2565,42.8690,-77.2565,0,0,0,0,0,69,0,0,0,EG
761286,2024,06,17,2024-06-17,14:26:00,3,OH,39,0,50.0000,0,0,8000,0,39.7300,-82.6400,39.7300,-82.6400,0,0,0,0,0,45,0,0,0,EG
761287,2024,06,17,2024-06-17,14:28:00,3,PA,42,0,50.0000,0,0,0,0,40.7200,-80.3000,40.7200,-80.3000,0,0,0,0,0,7,0,0,0,EG
761288,2024,06,17,2024-06-17,14:29:00,3,NY,36,0,51.0000,0,0,1500,0,42.6310,-77.3918,42.6310,-77.3918,0,0,0,0,0,69,0,0,0,EG
761289,2024,06,17,2024-06-17,14:30:00,3,PA,42,0,50.0000,0,0,0,0,40.8600,-80.2800,40.8600,-80.2800,0,0,0,0,0,73,0,0,0,EG
761290,2024,06,17,2024-06-17,14:37:00,3,PA,42,0,50.0000,0,0,0,0,40.7400,-80.3100,40.7400,-80.3100,0,0,0,0,0,7,0,0,0,EG
761291,2024,06,17,2024-06-17,14:38:00,3,PA,42,0,50.0000,0,0,0,0,40.8100,-80.2000,40.8100,-80.2000,0,0,0,0,0,7,0,0,0,EG
761292,2024,06,17,2024-06-17,14:39:00,3,NY,36,0,51.0000,0,0,2000,0,42.3757,-78.1652,42.3757,-78.1652,0,0,0,0,0,3,0,0,0,EG
761293,2024,06,17,2024-06-17,14:39:00,3,NY,36,0,51.0000,0,0,2000,0,42.3895,-78.1639,42.3895,-78.1639,0,0,0,0,0,3,0,0,0,EG
761294,2024,06,17,2024-06-17,14:40:00,3,PA,42,0,50.0000,0,0,0,0,40.7000,-80.3100,40.7000,-80.3100,0,0,0,0,0,7,0,0,0,EG
761295,2024,06,17,2024-06-17,14:40:00,3,WV,54,0,50.0000,0,0,0,0,40.5000,-80.6100,40.5000,-80.6100,0,0,0,0,0,29,0,0,0,EG
761296,2024,06,17,2024-06-17,14:41:00,3,OH,39,0,50.0000,0,0,5000,0,39.9500,-82.6800,39.9500,-82.6800,0,0,0,0,0,89,0,0,0,EG
761297,2024,06,17,2024-06-17,14:44:00,3,OH,39,0,50.0000,0,0,1000,0,39.9700,-82.6900,39.9700,-82.6900,0,0,0,0,0,89,0,0,0,EG
761298,2024,06,17,2024-06-17,14:45:00,3,PA,42,0,50.0000,0,0,0,0,40.5900,-80.2700,40.5900,-80.2700,0,0,0,0,0,7,0,0,0,EG
761299,2024,06,17,2024-06-17,14:45:00,3,OH,39,0,50.0000,0,0,4000,0,39.9700,-82.7000,39.9700,-82.7000,0,0,0,0,0,89,0,0,0,EG
761300,2024,06,17,2024-06-17,14:50:00,3,NY,36,0,51.0000,0,0,1000,0,42.8700,-76.9829,42.8700,-76.9829,0,0,0,0,0,69,0,0,0,EG
761301,2024,06,17,2024-06-17,14:50:00,3,PA,42,0,50.0000,0,0,0,0,40.7800,-80.0900,40.7800,-80.0900,0,0,0,0,0,19,0,0,0,EG
761302,2024,06,17,2024-06-17,14:50:00,3,MI,26,0,50.0000,0,0,0,0,43.4900,-83.1400,43.4900,-83.1400,0,0,0,0,0,157,0,0,0,EG
761303,2024,06,17,2024-06-17,14:50:00,3,PA,42,0,50.0000,0,0,0,0,40.7000,-80.0100,40.7000,-80.0100,0,0,0,0,0,19,0,0,0,EG
761304,2024,06,17,2024-06-17,14:56:00,3,PA,42,0,50.0000,0,0,0,0,40.6100,-80.1600,40.6100,-80.1600,0,0,0,0,0,7,0,0,0,EG
761305,2024,06,17,2024-06-17,14:56:00,3,PA,42,0,50.0000,0,0,0,0,40.6900,-80.0600,40.6900,-80.0600,0,0,0,0,0,19,0,0,0,EG
761306,2024,06,17,2024-06-17,14:57:00,3,NY,36,0,51.0000,0,0,2000,0,42.8905,-77.0079,42.8905,-77.0079,0,0,0,0,0,69,0,0,0,EG
761307,2024,06,17,2024-06-17,15:00:00,3,PA,42,0,50.0000,0,0,0,0,40.6500,-80.1200,40.6500,-80.1200,0,0,0,0,0,3,0,0,0,EG
761308,2024,06,17,2024-06-17,15:00:00,3,PA,42,0,50.0000,0,0,0,0,40.6900,-80.0200,40.6900,-80.0200,0,0,0,0,0,19,0,0,0,EG
761309,2024,06,17,2024-06-17,15:00:00,3,PA,42,0,50.0000,0,0,0,0,41.0400,-79.5000,41.0400,-79.5000,0,0,0,0,0,31,0,0,0,EG
761310,2024,06,17,2024-06-17,15:00:00,3,PA,42,0,50.0000,0,0,0,0,40.5300,-80.0300,40.5300,-80.0300,0,0,0,0,0,3,0,0,0,EG
761311,2024,06,17,2024-06-17,15:02:00,3,PA,42,0,50.0000,0,0,0,0,40.7200,-80.1000,40.7200,-80.1000,0,0,0,0,0,19,0,0,0,EG
761312,2024,06,17,2024-06-17,15:02:00,3,PA,42,0,50.0000,0,0,0,0,41.0200,-79.5300,41.0200,-79.5300,0,0,0,0,0,31,0,0,0,EG
761313,2024,06,17,2024-06-17,15:04:00,3,NY,36,0,51.0000,0,0,500,0,42.4500,-77.8700,42.4500,-77.8700,0,0,0,0,0,3,0,0,0,EG
761314,2024,06,17,2024-06-17,15:06:00,3,PA,42,0,50.0000,0,0,0,0,40.6300,-80.0500,40.6300,-80.0500,0,0,0,0,0,3,0,0,0,EG
761315,2024,06,17,2024-06-17,15:08:00,3,PA,42,0,50.0000,0,0,0,0,40.6700,-79.9500,40.6700,-79.9500,0,0,0,0,0,3,0,0,0,EG
761316,2024,06,17,2024-06-17,15:08:00,3,PA,42,0,50.0000,0,0,0,0,40.6600,-80.0000,40.6600,-80.0000,0,0,0,0,0,3,0,0,0,EG
761317,2024,06,17,2024-06-17,15:08:00,3,PA,42,0,50.0000,0,0,0,0,40.6600,-79.9600,40.6600,-79.9600,0,0,0,0,0,3,0,0,0,EG
761318,2024,06,17,2024-06-17,15:09:00,3,PA,42,0,50.0000,0,0,0,0,40.5900,-79.6900,40.5900,-79.6900,0,0,0,0,0,129,0,0,0,EG
761319,2024,06,17,2024-06-17,15:10:00,3,PA,42,0,50.0000,0,0,0,0,41.1300,-79.3300,41.1300,-79.3300,0,0,0,0,0,31,0,0,0,EG
761320,2024,06,17,2024-06-17,15:10:00,3,PA,42,0,50.0000,0,0,0,0,40.6700,-79.9500,40.6700,-79.9500,0,0,0,0,0,3,0,0,0,EG
761321,2024,06,17,2024-06-17,15:11:00,3,PA,42,0,50.0000,0,0,0,0,40.6000,-79.6800,40.6000,-79.6800,0,0,0,0,0,129,0,0,0,EG
761322,2024,06,17,2024-06-17,15:12:00,3,PA,42,0,50.0000,0,0,0,0,40.4900,-79.8300,40.4900,-79.8300,0,0,0,0,0,3,0,0,0,EG
761323,2024,06,17,2024-06-17,15:13:00,3,PA,42,0,50.0000,0,0,0,0,40.4800,-79.9700,40.4800,-79.9700,0,0,0,0,0,3,0,0,0,EG
761324,2024,06,17,2024-06-17,15:14:00,3,OH,39,0,45.0000,0,0,100,0,39.8000,-82.3000,39.8000,-82.3000,0,0,0,0,0,127,0,0,0,EG
761325,2024,06,17,2024-06-17,15:14:00,3,PA,42,0,50.0000,0,0,0,0,40.4500,-80.0000,40.4500,-80.0000,0,0,0,0,0,3,0,0,0,EG
761326,2024,06,17,2024-06-17,15:14:00,3,OH,39,0,50.0000,0,0,500,0,39.8100,-82.3000,39.8100,-82.3000,0,0,0,0,0,127,0,0,0,EG
761327,2024,06,17,2024-06-17,15:15:00,3,PA,42,0,50.0000,0,0,0,0,40.4800,-79.8400,40.4800,-79.8400,0,0,0,0,0,3,0,0,0,EG
761328,2024,06,17,2024-06-17,15:17:00,3,OH,39,0,50.0000,0,0,500,0,39.7200,-82.2100,39.7200,-82.2100,0,0,0,0,0,127,0,0,0,EG
